num_examples: 900 : loss: 4.18427586858,
num_examples: 1200 : loss: 4.1908717557,
num_examples: 1500 : loss: 4.19503570448,
num_examples: 1800 : loss: 4.18871446718,
num_examples: 2100 : loss: 4.19433320173,
num_examples: 300 : loss: 4.19668446169,
num_examples: 600 : loss: 4.18271851826,
num_examples: 900 : loss: 4.18149289344,
num_examples: 1200 : loss: 4.1945743786,
num_examples: 1500 : loss: 4.17687748901,
num_examples: 1800 : loss: 4.18156928042,
num_examples: 2100 : loss: 4.15195945482,
num_examples: 300 : loss: 4.15059650508,
num_examples: 600 : loss: 4.13593449602,
num_examples: 900 : loss: 4.1274761398,
num_examples: 1200 : loss: 4.15391118511,
num_examples: 1500 : loss: 4.13361198846,
num_examples: 1800 : loss: 4.14493056509,
num_examples: 2100 : loss: 4.15485958528,
num_examples: 300 : loss: 4.12278992722,
num_examples: 600 : loss: 4.12778683741,
num_examples: 900 : loss: 4.11885900165,
num_examples: 1200 : loss: 4.10152988533,
num_examples: 1500 : loss: 4.11300767303,
num_examples: 1800 : loss: 4.12020907718,
num_examples: 2100 : loss: 4.12748086034,
num_examples: 300 : loss: 4.07363404628,
num_examples: 600 : loss: 4.11033455781,
num_examples: 900 : loss: 4.09827571409,
num_examples: 1200 : loss: 4.12301222192,
num_examples: 1500 : loss: 4.11794664927,
num_examples: 1800 : loss: 4.11223436213,
num_examples: 2100 : loss: 4.10363095647,
num_examples: 300 : loss: 4.09636818525,
num_examples: 600 : loss: 4.08128390209,
num_examples: 900 : loss: 4.09947902362,
num_examples: 1200 : loss: 4.0870309496,
num_examples: 1500 : loss: 4.12865198434,
num_examples: 1800 : loss: 4.11323125515,
num_examples: 2100 : loss: 4.12163124828,
num_examples: 300 : loss: 4.07290364941,
num_examples: 600 : loss: 4.09413279319,
num_examples: 900 : loss: 4.08021577177,
num_examples: 1200 : loss: 4.08607568319,
num_examples: 1500 : loss: 4.09520392749,
num_examples: 1800 : loss: 4.10639333288,
num_examples: 2100 : loss: 4.12122742722,
num_examples: 300 : loss: 4.09157297102,
num_examples: 600 : loss: 4.09269688959,
num_examples: 900 : loss: 4.09810148311,
num_examples: 1200 : loss: 4.12468071958,
